Year,Month,Day,location,WindSpeed9am,Humidity9am,State
2017,6,12,Brimbank,19,81,VIC
2017,6,13,Brimbank,6,84,VIC
2017,6,14,Brimbank,7,93,VIC
2017,6,15,Brimbank,24,82,VIC
2017,6,16,Brimbank,17,78,VIC
2017,6,17,Brimbank,17,86,VIC
2017,6,18,Brimbank,7,90,VIC
2017,6,19,Brimbank,13,78,VIC
2017,6,20,Brimbank,24,80,VIC
2017,6,21,Brimbank,9,97,VIC
2017,6,22,Brimbank,17,78,VIC
2017,6,23,Brimbank,19,68,VIC
2017,6,24,Brimbank,17,80,VIC
2017,6,25,Brimbank,26,72,VIC
2008,7,1,Melbourne,37,60,VIC
2008,7,2,Melbourne,30,66,VIC
2008,7,3,Melbourne,17,72,VIC
2008,7,4,Melbourne,9,87,VIC
2008,7,5,Melbourne,24,81,VIC
2008,7,6,Melbourne,31,68,VIC
2008,7,7,Melbourne,28,73,VIC
2008,7,8,Melbourne,13,80,VIC
2008,7,9,Melbourne,11,95,VIC
2008,7,10,Melbourne,15,87,VIC
2008,7,11,Melbourne,26,71,VIC
2008,7,12,Melbourne,22,68,VIC
2008,7,13,Melbourne,33,49,VIC
2008,7,14,Melbourne,7,78,VIC
2008,7,15,Melbourne,17,70,VIC
2008,7,16,Melbourne,19,86,VIC
2008,7,17,Melbourne,35,70,VIC
2008,7,18,Melbourne,20,87,VIC
2008,7,19,Melbourne,33,74,VIC
2008,7,20,Melbourne,43,63,VIC
2008,7,21,Melbourne,31,78,VIC
2008,7,22,Melbourne,15,78,VIC
2008,7,23,Melbourne,0,85,VIC
2008,7,24,Melbourne,11,95,VIC
2008,7,25,Melbourne,20,78,VIC
2008,7,26,Melbourne,24,79,VIC
2008,7,27,Melbourne,11,91,VIC
2008,7,28,Melbourne,9,71,VIC
2008,7,29,Melbourne,11,84,VIC
2008,7,30,Melbourne,28,76,VIC
2008,7,31,Melbourne,41,64,VIC
2008,8,1,Melbourne,28,70,VIC
2008,8,2,Melbourne,19,78,VIC
2008,8,3,Melbourne,22,69,VIC
2008,8,4,Melbourne,17,61,VIC
2008,8,5,Melbourne,6,81,VIC
2008,8,6,Melbourne,13,89,VIC
2008,8,7,Melbourne,2,70,VIC
2008,8,8,Melbourne,19,61,VIC
2008,8,9,Melbourne,17,73,VIC
2008,8,10,Melbourne,19,83,VIC
2008,8,11,Melbourne,19,75,VIC
2008,8,12,Melbourne,13,60,VIC
2008,8,13,Melbourne,24,68,VIC
2008,8,14,Melbourne,31,75,VIC
2008,8,15,Melbourne,26,77,VIC
2008,8,16,Melbourne,28,87,VIC
2008,8,17,Melbourne,24,83,VIC
2008,8,18,Melbourne,24,76,VIC
2008,8,19,Melbourne,30,68,VIC
2008,8,20,Melbourne,30,61,VIC
2008,8,21,Melbourne,9,74,VIC
2008,8,22,Melbourne,17,65,VIC
2008,8,23,Melbourne,19,83,VIC
2008,8,24,Melbourne,17,75,VIC
2008,8,25,Melbourne,19,75,VIC
2008,8,26,Melbourne,28,45,VIC
2008,8,27,Melbourne,9,67,VIC
2008,8,28,Melbourne,6,77,VIC
2008,8,29,Melbourne,19,81,VIC
2008,8,30,Melbourne,37,51,VIC
2008,8,31,Melbourne,19,68,VIC
2008,9,1,Melbourne,13,66,VIC
2008,9,2,Melbourne,11,77,VIC
2008,9,3,Melbourne,22,46,VIC
2008,9,4,Melbourne,4,78,VIC
2008,9,5,Melbourne,17,70,VIC
2008,9,6,Melbourne,7,65,VIC
2008,9,7,Melbourne,15,74,VIC
2008,9,8,Melbourne,19,51,VIC
2008,9,9,Melbourne,13,47,VIC
2008,9,10,Melbourne,7,62,VIC
2008,9,11,Melbourne,46,32,VIC
2008,9,12,Melbourne,65,36,VIC
2008,9,13,Melbourne,43,45,VIC
2008,9,14,Melbourne,35,42,VIC
2008,9,15,Melbourne,39,57,VIC
2008,9,16,Melbourne,30,57,VIC
2008,9,17,Melbourne,11,61,VIC
2008,9,18,Melbourne,37,45,VIC
2008,9,19,Melbourne,44,36,VIC
2008,9,20,Melbourne,31,54,VIC
2008,9,21,Melbourne,26,48,VIC
2008,9,22,Melbourne,56,31,VIC
2008,9,23,Melbourne,39,58,VIC
2008,9,24,Melbourne,19,64,VIC
2008,9,25,Melbourne,37,41,VIC
2008,9,26,Melbourne,35,41,VIC
2008,9,27,Melbourne,9,64,VIC
2008,9,28,Melbourne,20,55,VIC
2008,9,29,Melbourne,24,58,VIC
2008,9,30,Melbourne,24,47,VIC
2008,10,1,Melbourne,44,33,VIC
2008,10,2,Melbourne,22,59,VIC
2008,10,3,Melbourne,35,40,VIC
2008,10,4,Melbourne,15,72,VIC
2008,10,5,Melbourne,11,63,VIC
2008,10,6,Melbourne,20,84,VIC
2008,10,7,Melbourne,22,64,VIC
2008,10,8,Melbourne,19,56,VIC
2008,10,9,Melbourne,13,55,VIC
2008,10,10,Melbourne,24,60,VIC
2008,10,11,Melbourne,31,62,VIC
2008,10,12,Melbourne,37,27,VIC
2008,10,13,Melbourne,30,61,VIC
2008,10,14,Melbourne,24,68,VIC
2008,10,15,Melbourne,22,68,VIC
2008,10,16,Melbourne,6,64,VIC
2008,10,17,Melbourne,7,69,VIC
2008,10,18,Melbourne,41,38,VIC
2008,10,19,Melbourne,20,74,VIC
2008,10,20,Melbourne,24,46,VIC
2008,10,21,Melbourne,26,44,VIC
2008,10,22,Melbourne,37,51,VIC
2008,10,23,Melbourne,11,53,VIC
2008,10,24,Melbourne,22,55,VIC
2008,10,25,Melbourne,54,16,VIC
2008,10,26,Melbourne,30,30,VIC
2008,10,27,Melbourne,22,45,VIC
2008,10,28,Melbourne,15,65,VIC
2008,10,29,Melbourne,17,56,VIC
2008,10,30,Melbourne,39,57,VIC
2008,10,31,Melbourne,17,59,VIC
2008,11,1,Melbourne,17,62,VIC
2008,11,2,Melbourne,37,68,VIC
2008,11,3,Melbourne,31,72,VIC
2008,11,4,Melbourne,28,45,VIC
2008,11,5,Melbourne,9,63,VIC
2008,11,6,Melbourne,15,63,VIC
2008,11,7,Melbourne,24,70,VIC
2008,11,8,Melbourne,31,60,VIC
2008,11,9,Melbourne,22,61,VIC
2008,11,10,Melbourne,7,64,VIC
2008,11,11,Melbourne,7,64,VIC
2008,11,12,Melbourne,30,41,VIC
2008,11,13,Melbourne,48,23,VIC
2008,11,14,Melbourne,13,85,VIC
2008,11,15,Melbourne,20,57,VIC
2008,11,16,Melbourne,28,44,VIC
2008,11,17,Melbourne,20,47,VIC
2008,11,18,Melbourne,7,62,VIC
2008,11,19,Melbourne,15,80,VIC
2008,11,20,Melbourne,31,76,VIC
2008,11,21,Melbourne,19,56,VIC
2008,11,22,Melbourne,41,78,VIC
2008,11,23,Melbourne,37,74,VIC
2008,11,24,Melbourne,26,65,VIC
2008,11,25,Melbourne,7,63,VIC
2008,11,26,Melbourne,7,59,VIC
2008,11,27,Melbourne,48,47,VIC
2008,11,28,Melbourne,4,75,VIC
2008,11,29,Melbourne,26,69,VIC
2008,11,30,Melbourne,13,59,VIC
2008,12,1,Melbourne,24,52,VIC
2008,12,2,Melbourne,30,44,VIC
2008,12,3,Melbourne,22,62,VIC
2008,12,4,Melbourne,9,52,VIC
2008,12,5,Melbourne,30,41,VIC
2008,12,6,Melbourne,11,54,VIC
2008,12,7,Melbourne,26,53,VIC
2008,12,8,Melbourne,13,61,VIC
2008,12,9,Melbourne,13,72,VIC
2008,12,10,Melbourne,28,57,VIC
2008,12,11,Melbourne,19,58,VIC
2008,12,12,Melbourne,24,68,VIC
2008,12,13,Melbourne,17,96,VIC
2008,12,14,Melbourne,31,90,VIC
2008,12,15,Melbourne,24,54,VIC
2008,12,16,Melbourne,6,66,VIC
2008,12,17,Melbourne,NA,82,VIC
2008,12,18,Melbourne,9,85,VIC
2008,12,19,Melbourne,20,60,VIC
2008,12,20,Melbourne,15,60,VIC
2008,12,21,Melbourne,22,67,VIC
2008,12,22,Melbourne,48,36,VIC
2008,12,23,Melbourne,28,73,VIC
2008,12,24,Melbourne,19,56,VIC
2008,12,25,Melbourne,9,63,VIC
2008,12,26,Melbourne,22,58,VIC
2008,12,27,Melbourne,20,58,VIC
2008,12,28,Melbourne,9,52,VIC
2008,12,29,Melbourne,20,50,VIC
2008,12,30,Melbourne,24,88,VIC
2008,12,31,Melbourne,22,55,VIC
2009,1,1,Melbourne,33,68,VIC
2009,1,2,Melbourne,31,56,VIC
2009,1,3,Melbourne,13,54,VIC
2009,1,4,Melbourne,2,67,VIC
2009,1,5,Melbourne,9,56,VIC
2009,1,6,Melbourne,11,45,VIC
2009,1,7,Melbourne,17,89,VIC
2009,1,8,Melbourne,28,57,VIC
2009,1,9,Melbourne,19,47,VIC
2009,1,10,Melbourne,7,67,VIC
2009,1,11,Melbourne,9,89,VIC
2009,1,12,Melbourne,11,75,VIC
2009,1,13,Melbourne,35,61,VIC
2009,1,14,Melbourne,35,14,VIC
2009,1,15,Melbourne,28,52,VIC
2009,1,16,Melbourne,28,48,VIC
2009,1,17,Melbourne,28,45,VIC
2009,1,18,Melbourne,7,60,VIC
2009,1,19,Melbourne,28,52,VIC
2009,1,20,Melbourne,37,33,VIC
2009,1,21,Melbourne,9,66,VIC
2009,1,22,Melbourne,41,57,VIC
2009,1,23,Melbourne,9,54,VIC
2009,1,24,Melbourne,30,52,VIC
2009,1,25,Melbourne,7,58,VIC
2009,1,26,Melbourne,13,65,VIC
2009,1,27,Melbourne,7,71,VIC
2009,1,28,Melbourne,24,30,VIC
2009,1,29,Melbourne,39,17,VIC
2009,1,30,Melbourne,15,35,VIC
2009,1,31,Melbourne,7,53,VIC
2009,2,1,Melbourne,11,68,VIC
2009,2,2,Melbourne,7,77,VIC
2009,2,3,Melbourne,15,75,VIC
2009,2,4,Melbourne,4,76,VIC
2009,2,5,Melbourne,11,58,VIC
2009,2,6,Melbourne,11,75,VIC
2009,2,7,Melbourne,54,23,VIC
2009,2,8,Melbourne,20,80,VIC
2009,2,9,Melbourne,33,42,VIC
2009,2,10,Melbourne,26,39,VIC
2009,2,11,Melbourne,31,48,VIC
2009,2,12,Melbourne,17,60,VIC
2009,2,13,Melbourne,13,58,VIC
2009,2,14,Melbourne,7,58,VIC
2009,2,15,Melbourne,2,70,VIC
2009,2,16,Melbourne,7,66,VIC
2009,2,17,Melbourne,20,55,VIC
2009,2,18,Melbourne,9,73,VIC
2009,2,19,Melbourne,15,78,VIC
2009,2,20,Melbourne,19,68,VIC
2009,2,21,Melbourne,22,66,VIC
2009,2,22,Melbourne,13,71,VIC
2009,2,23,Melbourne,24,67,VIC
2009,2,24,Melbourne,19,51,VIC
2009,2,25,Melbourne,17,90,VIC
2009,2,26,Melbourne,9,86,VIC
2009,2,27,Melbourne,48,42,VIC
2009,2,28,Melbourne,17,66,VIC
2009,3,1,Melbourne,17,85,VIC
2009,3,2,Melbourne,17,60,VIC
2009,3,3,Melbourne,35,71,VIC
2009,3,4,Melbourne,15,43,VIC
2009,3,5,Melbourne,28,83,VIC
2009,3,6,Melbourne,19,89,VIC
2009,3,7,Melbourne,13,61,VIC
2009,3,8,Melbourne,20,59,VIC
2009,3,9,Melbourne,13,73,VIC
2009,3,10,Melbourne,17,87,VIC
2009,3,11,Melbourne,7,81,VIC
2009,3,12,Melbourne,13,78,VIC
2009,3,13,Melbourne,15,75,VIC
2009,3,14,Melbourne,52,64,VIC
2009,3,15,Melbourne,20,75,VIC
2009,3,16,Melbourne,17,59,VIC
2009,3,17,Melbourne,17,65,VIC
2009,3,18,Melbourne,13,63,VIC
2009,3,19,Melbourne,28,34,VIC
2009,3,20,Melbourne,9,75,VIC
2009,3,21,Melbourne,37,52,VIC
2009,3,22,Melbourne,11,25,VIC
2009,3,23,Melbourne,19,67,VIC
2009,3,24,Melbourne,6,72,VIC
2009,3,25,Melbourne,6,95,VIC
2009,3,26,Melbourne,11,83,VIC
2009,3,27,Melbourne,13,65,VIC
2009,3,28,Melbourne,15,77,VIC
2009,3,29,Melbourne,19,51,VIC
2009,3,30,Melbourne,11,80,VIC
2009,3,31,Melbourne,17,85,VIC
2009,4,1,Melbourne,0,71,VIC
2009,4,2,Melbourne,33,53,VIC
2009,4,3,Melbourne,35,55,VIC
2009,4,4,Melbourne,20,71,VIC
2009,4,5,Melbourne,15,61,VIC
2009,4,6,Melbourne,22,61,VIC
2009,4,7,Melbourne,19,94,VIC
2009,4,8,Melbourne,7,62,VIC
2009,4,9,Melbourne,7,72,VIC
2009,4,10,Melbourne,7,81,VIC
2009,4,11,Melbourne,7,80,VIC
2009,4,12,Melbourne,9,69,VIC
2009,4,13,Melbourne,4,80,VIC
2009,4,14,Melbourne,31,53,VIC
2009,4,15,Melbourne,46,54,VIC
2009,4,16,Melbourne,31,47,VIC
2009,4,17,Melbourne,13,61,VIC
2009,4,18,Melbourne,13,67,VIC
2009,4,19,Melbourne,17,65,VIC
2009,4,20,Melbourne,2,95,VIC
2009,4,21,Melbourne,24,68,VIC
2009,4,22,Melbourne,26,65,VIC
2009,4,23,Melbourne,31,57,VIC
2009,4,24,Melbourne,35,68,VIC
2009,4,25,Melbourne,24,70,VIC
2009,4,26,Melbourne,28,55,VIC
2009,4,27,Melbourne,13,65,VIC
2009,4,28,Melbourne,28,70,VIC
2009,4,29,Melbourne,11,81,VIC
2009,4,30,Melbourne,11,75,VIC
2009,5,1,Melbourne,31,45,VIC
2009,5,2,Melbourne,9,78,VIC
2009,5,3,Melbourne,6,77,VIC
2009,5,4,Melbourne,6,75,VIC
2009,5,5,Melbourne,9,79,VIC
2009,5,6,Melbourne,6,76,VIC
2009,5,7,Melbourne,15,76,VIC
2009,5,8,Melbourne,13,72,VIC
2009,5,9,Melbourne,15,96,VIC
2009,5,10,Melbourne,6,74,VIC
2009,5,11,Melbourne,7,85,VIC
2009,5,12,Melbourne,7,83,VIC
2009,5,13,Melbourne,13,63,VIC
2009,5,14,Melbourne,30,65,VIC
2009,5,15,Melbourne,31,67,VIC
2009,5,16,Melbourne,35,69,VIC
2009,5,17,Melbourne,13,83,VIC
2009,5,18,Melbourne,7,84,VIC
2009,5,19,Melbourne,6,88,VIC
2009,5,20,Melbourne,6,76,VIC
2009,5,21,Melbourne,7,95,VIC
2009,5,22,Melbourne,0,97,VIC
2009,5,23,Melbourne,NA,68,VIC
2009,5,24,Melbourne,31,43,VIC
2009,5,25,Melbourne,52,50,VIC
2009,5,26,Melbourne,11,77,VIC
2009,5,27,Melbourne,9,80,VIC
2009,5,28,Melbourne,6,82,VIC
2009,5,29,Melbourne,9,80,VIC
2009,5,30,Melbourne,13,87,VIC
2009,5,31,Melbourne,9,94,VIC
2009,6,1,Melbourne,2,76,VIC
2009,6,2,Melbourne,2,86,VIC
2009,6,3,Melbourne,0,87,VIC
2009,6,4,Melbourne,28,73,VIC
2009,6,5,Melbourne,17,85,VIC
2009,6,6,Melbourne,28,84,VIC
2009,6,7,Melbourne,15,90,VIC
2009,6,8,Melbourne,26,73,VIC
2009,6,9,Melbourne,22,87,VIC
2009,6,10,Melbourne,26,88,VIC
2009,6,11,Melbourne,20,74,VIC
2009,6,12,Melbourne,31,71,VIC
2009,6,13,Melbourne,30,64,VIC
2009,6,14,Melbourne,28,68,VIC
2009,6,15,Melbourne,6,82,VIC
2009,6,16,Melbourne,7,88,VIC
2009,6,17,Melbourne,4,92,VIC
2009,6,18,Melbourne,2,92,VIC
2009,6,19,Melbourne,17,79,VIC
2009,6,20,Melbourne,17,61,VIC
2009,6,21,Melbourne,19,99,VIC
2009,6,22,Melbourne,28,82,VIC
2009,6,23,Melbourne,26,77,VIC
2009,6,24,Melbourne,20,75,VIC
2009,6,25,Melbourne,15,84,VIC
2009,6,26,Melbourne,31,81,VIC
2009,6,27,Melbourne,0,82,VIC
2009,6,28,Melbourne,15,89,VIC
2009,6,29,Melbourne,31,76,VIC
2009,6,30,Melbourne,50,61,VIC
2009,7,1,Melbourne,35,67,VIC
2009,7,2,Melbourne,20,68,VIC
2009,7,3,Melbourne,30,84,VIC
2009,7,4,Melbourne,20,83,VIC
2009,7,5,Melbourne,17,80,VIC
2009,7,6,Melbourne,24,76,VIC
2009,7,7,Melbourne,6,75,VIC
2009,7,8,Melbourne,11,79,VIC
2009,7,9,Melbourne,13,74,VIC
2009,7,10,Melbourne,20,72,VIC
2009,7,11,Melbourne,50,56,VIC
2009,7,12,Melbourne,28,77,VIC
2009,7,13,Melbourne,22,76,VIC
2009,7,14,Melbourne,24,76,VIC
2009,7,15,Melbourne,15,78,VIC
2009,7,16,Melbourne,9,72,VIC
2009,7,17,Melbourne,9,85,VIC
2009,7,18,Melbourne,28,72,VIC
2009,7,19,Melbourne,31,68,VIC
2009,7,20,Melbourne,48,48,VIC
2009,7,21,Melbourne,50,36,VIC
2009,7,22,Melbourne,33,56,VIC
2009,7,23,Melbourne,20,82,VIC
2009,7,24,Melbourne,22,77,VIC
2009,7,25,Melbourne,43,57,VIC
2009,7,26,Melbourne,33,66,VIC
2009,7,27,Melbourne,30,64,VIC
2009,7,28,Melbourne,20,72,VIC
2009,7,29,Melbourne,13,71,VIC
2009,7,30,Melbourne,20,73,VIC
2009,7,31,Melbourne,17,74,VIC
2009,8,1,Melbourne,17,64,VIC
2009,8,2,Melbourne,28,69,VIC
2009,8,3,Melbourne,20,65,VIC
2009,8,4,Melbourne,35,58,VIC
2009,8,5,Melbourne,28,75,VIC
2009,8,6,Melbourne,50,50,VIC
2009,8,7,Melbourne,35,65,VIC
2009,8,8,Melbourne,24,67,VIC
2009,8,9,Melbourne,37,54,VIC
2009,8,10,Melbourne,13,68,VIC
2009,8,11,Melbourne,7,80,VIC
2009,8,12,Melbourne,11,89,VIC
2009,8,13,Melbourne,17,81,VIC
2009,8,14,Melbourne,13,71,VIC
2009,8,15,Melbourne,61,58,VIC
2009,8,16,Melbourne,50,49,VIC
2009,8,17,Melbourne,28,58,VIC
2009,8,18,Melbourne,19,68,VIC
2009,8,19,Melbourne,31,59,VIC
2009,8,20,Melbourne,22,84,VIC
2009,8,21,Melbourne,39,61,VIC
2009,8,22,Melbourne,24,62,VIC
2009,8,23,Melbourne,35,69,VIC
2009,8,24,Melbourne,43,77,VIC
2009,8,25,Melbourne,24,55,VIC
2009,8,26,Melbourne,39,65,VIC
2009,8,27,Melbourne,31,62,VIC
2009,8,28,Melbourne,31,66,VIC
2009,8,29,Melbourne,43,70,VIC
2009,8,30,Melbourne,28,57,VIC
2009,8,31,Melbourne,30,62,VIC
2009,9,1,Melbourne,15,49,VIC
2009,9,2,Melbourne,41,53,VIC
2009,9,3,Melbourne,43,31,VIC
2009,9,4,Melbourne,26,59,VIC
2009,9,5,Melbourne,28,65,VIC
2009,9,6,Melbourne,31,53,VIC
2009,9,7,Melbourne,19,70,VIC
2009,9,8,Melbourne,28,82,VIC
2009,9,9,Melbourne,28,71,VIC
2009,9,10,Melbourne,19,57,VIC
2009,9,11,Melbourne,57,53,VIC
2009,9,12,Melbourne,43,NA,VIC
2009,9,13,Melbourne,2,70,VIC
2009,9,14,Melbourne,17,55,VIC
2009,9,15,Melbourne,19,50,VIC
2009,9,16,Melbourne,33,38,VIC
2009,9,17,Melbourne,31,36,VIC
2009,9,18,Melbourne,9,57,VIC
2009,9,19,Melbourne,48,33,VIC
2009,9,20,Melbourne,13,65,VIC
2009,9,21,Melbourne,4,60,VIC
2009,9,22,Melbourne,13,68,VIC
2009,9,23,Melbourne,33,62,VIC
2009,9,24,Melbourne,30,68,VIC
2009,9,25,Melbourne,41,60,VIC
2009,9,26,Melbourne,30,61,VIC
2009,9,27,Melbourne,44,64,VIC
2009,9,28,Melbourne,24,87,VIC
2009,9,29,Melbourne,4,53,VIC
2009,9,30,Melbourne,63,39,VIC
2009,10,1,Melbourne,13,72,VIC
2009,10,2,Melbourne,28,55,VIC
2009,10,3,Melbourne,26,82,VIC
2009,10,4,Melbourne,6,73,VIC
2009,10,5,Melbourne,20,59,VIC
2009,10,6,Melbourne,22,76,VIC
2009,10,7,Melbourne,17,52,VIC
2009,10,8,Melbourne,11,57,VIC
2009,10,9,Melbourne,7,63,VIC
2009,10,10,Melbourne,9,72,VIC
2009,10,11,Melbourne,28,64,VIC
2009,10,12,Melbourne,31,48,VIC
2009,10,13,Melbourne,43,62,VIC
2009,10,14,Melbourne,24,70,VIC
2009,10,15,Melbourne,17,72,VIC
2009,10,16,Melbourne,20,78,VIC
2009,10,17,Melbourne,20,74,VIC
2009,10,18,Melbourne,15,65,VIC
2009,10,19,Melbourne,6,61,VIC
2009,10,20,Melbourne,46,34,VIC
2009,10,21,Melbourne,19,80,VIC
2009,10,22,Melbourne,24,60,VIC
2009,10,23,Melbourne,17,64,VIC
2009,10,24,Melbourne,6,64,VIC
2009,10,25,Melbourne,31,51,VIC
2009,10,26,Melbourne,31,55,VIC
2009,10,27,Melbourne,9,66,VIC
2009,10,28,Melbourne,7,71,VIC
2009,10,29,Melbourne,7,68,VIC
2009,10,30,Melbourne,24,64,VIC
2009,10,31,Melbourne,28,51,VIC
2009,11,1,Melbourne,11,94,VIC
2009,11,2,Melbourne,9,65,VIC
2009,11,3,Melbourne,9,54,VIC
2009,11,4,Melbourne,20,62,VIC
2009,11,5,Melbourne,22,49,VIC
2009,11,6,Melbourne,9,64,VIC
2009,11,7,Melbourne,43,57,VIC
2009,11,8,Melbourne,39,37,VIC
2009,11,9,Melbourne,28,46,VIC
2009,11,10,Melbourne,13,48,VIC
2009,11,11,Melbourne,11,50,VIC
2009,11,12,Melbourne,0,50,VIC
2009,11,13,Melbourne,9,68,VIC
2009,11,14,Melbourne,35,48,VIC
2009,11,15,Melbourne,11,64,VIC
2009,11,16,Melbourne,31,62,VIC
2009,11,17,Melbourne,20,52,VIC
2009,11,18,Melbourne,13,64,VIC
2009,11,19,Melbourne,33,23,VIC
2009,11,20,Melbourne,20,30,VIC
2009,11,21,Melbourne,9,78,VIC
2009,11,22,Melbourne,15,93,VIC
2009,11,23,Melbourne,13,51,VIC
2009,11,24,Melbourne,2,63,VIC
2009,11,25,Melbourne,7,48,VIC
2009,11,26,Melbourne,11,90,VIC
2009,11,27,Melbourne,26,69,VIC
2009,11,28,Melbourne,28,50,VIC
2009,11,29,Melbourne,13,72,VIC
2009,11,30,Melbourne,28,63,VIC
2009,12,1,Melbourne,31,54,VIC
2009,12,2,Melbourne,11,62,VIC
2009,12,3,Melbourne,41,25,VIC
2009,12,4,Melbourne,13,52,VIC
2009,12,5,Melbourne,20,64,VIC
2009,12,6,Melbourne,11,64,VIC
2009,12,7,Melbourne,11,64,VIC
2009,12,8,Melbourne,35,93,VIC
2009,12,9,Melbourne,13,51,VIC
2009,12,10,Melbourne,20,39,VIC
2009,12,11,Melbourne,31,54,VIC
2009,12,12,Melbourne,30,63,VIC
2009,12,13,Melbourne,28,64,VIC
2009,12,14,Melbourne,15,51,VIC
2009,12,15,Melbourne,6,66,VIC
2009,12,16,Melbourne,37,27,VIC
2009,12,17,Melbourne,15,62,VIC
2009,12,18,Melbourne,17,58,VIC
2009,12,19,Melbourne,19,54,VIC
2009,12,20,Melbourne,11,50,VIC
2009,12,21,Melbourne,4,62,VIC
2009,12,22,Melbourne,7,67,VIC
2009,12,23,Melbourne,7,62,VIC
2009,12,24,Melbourne,6,49,VIC
2009,12,25,Melbourne,17,56,VIC
2009,12,26,Melbourne,22,51,VIC
2009,12,27,Melbourne,6,70,VIC
2009,12,28,Melbourne,13,76,VIC
2009,12,29,Melbourne,13,66,VIC
2009,12,30,Melbourne,9,68,VIC
2009,12,31,Melbourne,41,43,VIC
2010,1,1,Melbourne,11,91,VIC
2010,1,2,Melbourne,22,76,VIC
2010,1,3,Melbourne,24,57,VIC
2010,1,4,Melbourne,9,57,VIC
2010,1,5,Melbourne,6,71,VIC
2010,1,6,Melbourne,15,68,VIC
2010,1,7,Melbourne,17,51,VIC
2010,1,8,Melbourne,9,58,VIC
2010,1,9,Melbourne,35,28,VIC
2010,1,10,Melbourne,6,63,VIC
2010,1,11,Melbourne,35,63,VIC
2010,1,12,Melbourne,20,39,VIC
2010,1,13,Melbourne,15,52,VIC
2010,1,14,Melbourne,19,44,VIC
2010,1,15,Melbourne,11,61,VIC
2010,1,16,Melbourne,9,81,VIC
2010,1,17,Melbourne,24,51,VIC
2010,1,18,Melbourne,43,85,VIC
2010,1,19,Melbourne,20,55,VIC
2010,1,20,Melbourne,13,62,VIC
2010,1,21,Melbourne,6,61,VIC
2010,1,22,Melbourne,41,50,VIC
2010,1,23,Melbourne,17,60,VIC
2010,1,24,Melbourne,9,59,VIC
2010,1,25,Melbourne,13,62,VIC
2010,1,26,Melbourne,11,69,VIC
2010,1,27,Melbourne,22,58,VIC
2010,1,28,Melbourne,15,70,VIC
2010,1,29,Melbourne,24,70,VIC
2010,1,30,Melbourne,9,65,VIC
2010,1,31,Melbourne,61,38,VIC
2010,2,1,Melbourne,15,58,VIC
2010,2,2,Melbourne,11,61,VIC
2010,2,3,Melbourne,19,36,VIC
2010,2,4,Melbourne,22,35,VIC
2010,2,5,Melbourne,19,95,VIC
2010,2,6,Melbourne,22,57,VIC
2010,2,7,Melbourne,0,67,VIC
2010,2,8,Melbourne,9,66,VIC
2010,2,9,Melbourne,39,58,VIC
2010,2,10,Melbourne,7,71,VIC
2010,2,11,Melbourne,9,67,VIC
2010,2,12,Melbourne,20,79,VIC
2010,2,13,Melbourne,11,83,VIC
2010,2,14,Melbourne,15,85,VIC
2010,2,15,Melbourne,28,72,VIC
2010,2,16,Melbourne,26,67,VIC
2010,2,17,Melbourne,13,72,VIC
2010,2,18,Melbourne,20,62,VIC
2010,2,19,Melbourne,50,40,VIC
2010,2,20,Melbourne,43,38,VIC
2010,2,21,Melbourne,13,67,VIC
2010,2,22,Melbourne,13,73,VIC
2010,2,23,Melbourne,24,58,VIC
2010,2,24,Melbourne,9,63,VIC
2010,2,25,Melbourne,6,62,VIC
2010,2,26,Melbourne,41,46,VIC
2010,2,27,Melbourne,24,78,VIC
2010,2,28,Melbourne,19,60,VIC
2010,3,1,Melbourne,33,45,VIC
2010,3,2,Melbourne,11,57,VIC
2010,3,3,Melbourne,9,69,VIC
2010,3,4,Melbourne,22,55,VIC
2010,3,5,Melbourne,11,61,VIC
2010,3,6,Melbourne,6,73,VIC
2010,3,7,Melbourne,19,92,VIC
2010,3,8,Melbourne,20,89,VIC
2010,3,9,Melbourne,30,62,VIC
2010,3,10,Melbourne,17,57,VIC
2010,3,11,Melbourne,11,64,VIC
2010,3,12,Melbourne,9,72,VIC
2010,3,13,Melbourne,9,70,VIC
2010,3,14,Melbourne,22,66,VIC
2010,3,15,Melbourne,24,58,VIC
2010,3,16,Melbourne,31,47,VIC
2010,3,17,Melbourne,41,36,VIC
2010,3,18,Melbourne,17,60,VIC
2010,3,19,Melbourne,9,53,VIC
2010,3,20,Melbourne,9,63,VIC
2010,3,21,Melbourne,11,54,VIC
2010,3,22,Melbourne,17,64,VIC
2010,3,23,Melbourne,17,61,VIC
2010,3,24,Melbourne,13,75,VIC
2010,3,25,Melbourne,13,90,VIC
2010,3,26,Melbourne,31,42,VIC
2010,3,27,Melbourne,15,NA,VIC
2010,3,28,Melbourne,31,56,VIC
2010,3,29,Melbourne,11,89,VIC
2010,3,30,Melbourne,11,78,VIC
2010,3,31,Melbourne,7,78,VIC
2010,4,1,Melbourne,11,79,VIC
2010,4,2,Melbourne,22,75,VIC
2010,4,3,Melbourne,9,72,VIC
2010,4,4,Melbourne,4,67,VIC
2010,4,5,Melbourne,24,62,VIC
2010,4,6,Melbourne,26,42,VIC
2010,4,7,Melbourne,20,84,VIC
2010,4,8,Melbourne,20,69,VIC
2010,4,9,Melbourne,9,82,VIC
2010,4,10,Melbourne,24,77,VIC
2010,4,11,Melbourne,37,54,VIC
2010,4,12,Melbourne,35,67,VIC
