Day,Month,Year,Humidity9am,State,Suburb,location
14,12,2011,43, VIC,Melbourne,Melbourne
15,12,2011,62, VIC,Melbourne,Melbourne
16,12,2011,66, VIC,Melbourne,Melbourne
17,12,2011,56, VIC,Melbourne,Melbourne
18,12,2011,40, VIC,Melbourne,Melbourne
19,12,2011,66, VIC,Melbourne,Melbourne
20,12,2011,68, VIC,Melbourne,Melbourne
21,12,2011,71, VIC,Melbourne,Melbourne
22,12,2011,67, VIC,Melbourne,Melbourne
23,12,2011,76, VIC,Melbourne,Melbourne
24,12,2011,54.5, VIC,Melbourne,Melbourne
25,12,2011,69, VIC,Melbourne,Melbourne
26,12,2011,46.5, VIC,Melbourne,Melbourne
27,12,2011,55, VIC,Melbourne,Melbourne
28,12,2011,56, VIC,Melbourne,Melbourne
29,12,2011,55, VIC,Melbourne,Melbourne
30,12,2011,78, VIC,Melbourne,Melbourne
31,12,2011,42, VIC,Melbourne,Melbourne
1,1,2012,69, VIC,Melbourne,Melbourne
2,1,2012,31, VIC,Melbourne,Melbourne
3,1,2012,59, VIC,Melbourne,Melbourne
4,1,2012,67, VIC,Melbourne,Melbourne
5,1,2012,51, VIC,Melbourne,Melbourne
6,1,2012,50, VIC,Melbourne,Melbourne
7,1,2012,58.5, VIC,Melbourne,Melbourne
8,1,2012,83, VIC,Melbourne,Melbourne
9,1,2012,46, VIC,Melbourne,Melbourne
10,1,2012,49, VIC,Melbourne,Melbourne
11,1,2012,62, VIC,Melbourne,Melbourne
12,1,2012,66, VIC,Melbourne,Melbourne
13,1,2012,72.5, VIC,Melbourne,Melbourne
14,1,2012,69.5, VIC,Melbourne,Melbourne
15,1,2012,60, VIC,Melbourne,Melbourne
16,1,2012,47, VIC,Melbourne,Melbourne
17,1,2012,41, VIC,Melbourne,Melbourne
18,1,2012,71, VIC,Melbourne,Melbourne
19,1,2012,59, VIC,Melbourne,Melbourne
20,1,2012,76, VIC,Melbourne,Melbourne
21,1,2012,77, VIC,Melbourne,Melbourne
22,1,2012,70, VIC,Melbourne,Melbourne
23,1,2012,40, VIC,Melbourne,Melbourne
24,1,2012,38, VIC,Melbourne,Melbourne
25,1,2012,77, VIC,Melbourne,Melbourne
26,1,2012,82, VIC,Melbourne,Melbourne
27,1,2012,64, VIC,Melbourne,Melbourne
28,1,2012,59.5, VIC,Melbourne,Melbourne
29,1,2012,68, VIC,Melbourne,Melbourne
30,1,2012,83, VIC,Melbourne,Melbourne
31,1,2012,55, VIC,Melbourne,Melbourne
1,2,2012,59, VIC,Melbourne,Melbourne
2,2,2012,66, VIC,Melbourne,Melbourne
3,2,2012,61, VIC,Melbourne,Melbourne
4,2,2012,52.25, VIC,Melbourne,Melbourne
5,2,2012,32, VIC,Melbourne,Melbourne
6,2,2012,55, VIC,Melbourne,Melbourne
7,2,2012,63, VIC,Melbourne,Melbourne
8,2,2012,51, VIC,Melbourne,Melbourne
9,2,2012,66, VIC,Melbourne,Melbourne
10,2,2012,62.5, VIC,Melbourne,Melbourne
11,2,2012,67, VIC,Melbourne,Melbourne
12,2,2012,70, VIC,Melbourne,Melbourne
13,2,2012,68, VIC,Melbourne,Melbourne
14,2,2012,80, VIC,Melbourne,Melbourne
15,2,2012,57, VIC,Melbourne,Melbourne
16,2,2012,63, VIC,Melbourne,Melbourne
17,2,2012,72, VIC,Melbourne,Melbourne
18,2,2012,65, VIC,Melbourne,Melbourne
19,2,2012,80, VIC,Melbourne,Melbourne
20,2,2012,72, VIC,Melbourne,Melbourne
21,2,2012,67, VIC,Melbourne,Melbourne
22,2,2012,71, VIC,Melbourne,Melbourne
23,2,2012,69, VIC,Melbourne,Melbourne
24,2,2012,67.5, VIC,Melbourne,Melbourne
25,2,2012,55, VIC,Melbourne,Melbourne
26,2,2012,50, VIC,Melbourne,Melbourne
27,2,2012,91, VIC,Melbourne,Melbourne
28,2,2012,91, VIC,Melbourne,Melbourne
29,2,2012,59, VIC,Melbourne,Melbourne
1,3,2012,90, VIC,Melbourne,Melbourne
2,3,2012,59.5, VIC,Melbourne,Melbourne
3,3,2012,64, VIC,Melbourne,Melbourne
4,3,2012,87, VIC,Melbourne,Melbourne
5,3,2012,67, VIC,Melbourne,Melbourne
6,3,2012,67, VIC,Melbourne,Melbourne
7,3,2012,62, VIC,Melbourne,Melbourne
8,3,2012,64, VIC,Melbourne,Melbourne
9,3,2012,82, VIC,Melbourne,Melbourne
10,3,2012,53, VIC,Melbourne,Melbourne
11,3,2012,60, VIC,Melbourne,Melbourne
12,3,2012,58, VIC,Melbourne,Melbourne
13,3,2012,74, VIC,Melbourne,Melbourne
14,3,2012,60, VIC,Melbourne,Melbourne
15,3,2012,74, VIC,Melbourne,Melbourne
16,3,2012,57.5, VIC,Melbourne,Melbourne
17,3,2012,58.5, VIC,Melbourne,Melbourne
18,3,2012,78, VIC,Melbourne,Melbourne
19,3,2012,75, VIC,Melbourne,Melbourne
20,3,2012,58, VIC,Melbourne,Melbourne
21,3,2012,68, VIC,Melbourne,Melbourne
22,3,2012,67, VIC,Melbourne,Melbourne
23,3,2012,68, VIC,Melbourne,Melbourne
24,3,2012,68, VIC,Melbourne,Melbourne
25,3,2012,77, VIC,Melbourne,Melbourne
26,3,2012,79, VIC,Melbourne,Melbourne
27,3,2012,69, VIC,Melbourne,Melbourne
28,3,2012,78, VIC,Melbourne,Melbourne
29,3,2012,73, VIC,Melbourne,Melbourne
30,3,2012,82, VIC,Melbourne,Melbourne
31,3,2012,48, VIC,Melbourne,Melbourne
1,4,2012,68, VIC,Melbourne,Melbourne
2,4,2012,70, VIC,Melbourne,Melbourne
3,4,2012,46, VIC,Melbourne,Melbourne
4,4,2012,66, VIC,Melbourne,Melbourne
5,4,2012,75, VIC,Melbourne,Melbourne
6,4,2012,53.25, VIC,Melbourne,Melbourne
7,4,2012,58.5, VIC,Melbourne,Melbourne
8,4,2012,76.5, VIC,Melbourne,Melbourne
9,4,2012,74, VIC,Melbourne,Melbourne
10,4,2012,86, VIC,Melbourne,Melbourne
11,4,2012,51, VIC,Melbourne,Melbourne
12,4,2012,76, VIC,Melbourne,Melbourne
13,4,2012,67, VIC,Melbourne,Melbourne
14,4,2012,47, VIC,Melbourne,Melbourne
15,4,2012,48, VIC,Melbourne,Melbourne
16,4,2012,80, VIC,Melbourne,Melbourne
17,4,2012,79, VIC,Melbourne,Melbourne
18,4,2012,74, VIC,Melbourne,Melbourne
19,4,2012,72, VIC,Melbourne,Melbourne
20,4,2012,65.75, VIC,Melbourne,Melbourne
21,4,2012,69, VIC,Melbourne,Melbourne
22,4,2012,80, VIC,Melbourne,Melbourne
23,4,2012,62, VIC,Melbourne,Melbourne
24,4,2012,80.5, VIC,Melbourne,Melbourne
25,4,2012,92, VIC,Melbourne,Melbourne
26,4,2012,78, VIC,Melbourne,Melbourne
27,4,2012,64.25, VIC,Melbourne,Melbourne
28,4,2012,70.5, VIC,Melbourne,Melbourne
29,4,2012,53, VIC,Melbourne,Melbourne
30,4,2012,77, VIC,Melbourne,Melbourne
1,5,2012,55, VIC,Melbourne,Melbourne
2,5,2012,91, VIC,Melbourne,Melbourne
3,5,2012,75, VIC,Melbourne,Melbourne
4,5,2012,76.5, VIC,Melbourne,Melbourne
5,5,2012,52.5, VIC,Melbourne,Melbourne
6,5,2012,79, VIC,Melbourne,Melbourne
7,5,2012,63, VIC,Melbourne,Melbourne
8,5,2012,55, VIC,Melbourne,Melbourne
9,5,2012,43, VIC,Melbourne,Melbourne
10,5,2012,75, VIC,Melbourne,Melbourne
11,5,2012,77.5, VIC,Melbourne,Melbourne
12,5,2012,69.5, VIC,Melbourne,Melbourne
13,5,2012,82, VIC,Melbourne,Melbourne
14,5,2012,88, VIC,Melbourne,Melbourne
15,5,2012,85, VIC,Melbourne,Melbourne
16,5,2012,85, VIC,Melbourne,Melbourne
17,5,2012,73, VIC,Melbourne,Melbourne
18,5,2012,62.5, VIC,Melbourne,Melbourne
19,5,2012,67, VIC,Melbourne,Melbourne
20,5,2012,74, VIC,Melbourne,Melbourne
21,5,2012,68, VIC,Melbourne,Melbourne
22,5,2012,58, VIC,Melbourne,Melbourne
23,5,2012,54, VIC,Melbourne,Melbourne
24,5,2012,53, VIC,Melbourne,Melbourne
25,5,2012,76.5, VIC,Melbourne,Melbourne
26,5,2012,69, VIC,Melbourne,Melbourne
27,5,2012,73, VIC,Melbourne,Melbourne
28,5,2012,76, VIC,Melbourne,Melbourne
29,5,2012,68, VIC,Melbourne,Melbourne
30,5,2012,85, VIC,Melbourne,Melbourne
31,5,2012,87, VIC,Melbourne,Melbourne
1,6,2012,86.5, VIC,Melbourne,Melbourne
2,6,2012,81.5, VIC,Melbourne,Melbourne
3,6,2012,86, VIC,Melbourne,Melbourne
4,6,2012,92, VIC,Melbourne,Melbourne
5,6,2012,57, VIC,Melbourne,Melbourne
6,6,2012,71, VIC,Melbourne,Melbourne
7,6,2012,84, VIC,Melbourne,Melbourne
8,6,2012,80.75, VIC,Melbourne,Melbourne
9,6,2012,70.5, VIC,Melbourne,Melbourne
10,6,2012,76.25, VIC,Melbourne,Melbourne
11,6,2012,99, VIC,Melbourne,Melbourne
12,6,2012,86, VIC,Melbourne,Melbourne
13,6,2012,72, VIC,Melbourne,Melbourne
14,6,2012,61, VIC,Melbourne,Melbourne
15,6,2012,85, VIC,Melbourne,Melbourne
16,6,2012,78, VIC,Melbourne,Melbourne
17,6,2012,75, VIC,Melbourne,Melbourne
18,6,2012,83, VIC,Melbourne,Melbourne
19,6,2012,69, VIC,Melbourne,Melbourne
20,6,2012,56, VIC,Melbourne,Melbourne
21,6,2012,89, VIC,Melbourne,Melbourne
22,6,2012,72, VIC,Melbourne,Melbourne
23,6,2012,84.5, VIC,Melbourne,Melbourne
24,6,2012,67, VIC,Melbourne,Melbourne
25,6,2012,75, VIC,Melbourne,Melbourne
26,6,2012,47, VIC,Melbourne,Melbourne
27,6,2012,74, VIC,Melbourne,Melbourne
28,6,2012,67, VIC,Melbourne,Melbourne
29,6,2012,66, VIC,Melbourne,Melbourne
30,6,2012,75.5, VIC,Melbourne,Melbourne
1,7,2012,76, VIC,Melbourne,Melbourne
2,7,2012,87, VIC,Melbourne,Melbourne
3,7,2012,90, VIC,Melbourne,Melbourne
4,7,2012,81, VIC,Melbourne,Melbourne
5,7,2012,93, VIC,Melbourne,Melbourne
6,7,2012,88, VIC,Melbourne,Melbourne
7,7,2012,82, VIC,Melbourne,Melbourne
8,7,2012,83.75, VIC,Melbourne,Melbourne
9,7,2012,72, VIC,Melbourne,Melbourne
10,7,2012,74, VIC,Melbourne,Melbourne
11,7,2012,76.5, VIC,Melbourne,Melbourne
12,7,2012,78, VIC,Melbourne,Melbourne
13,7,2012,79.5, VIC,Melbourne,Melbourne
14,7,2012,82, VIC,Melbourne,Melbourne
15,7,2012,61, VIC,Melbourne,Melbourne
16,7,2012,81, VIC,Melbourne,Melbourne
17,7,2012,65, VIC,Melbourne,Melbourne
18,7,2012,73, VIC,Melbourne,Melbourne
19,7,2012,72, VIC,Melbourne,Melbourne
20,7,2012,76, VIC,Melbourne,Melbourne
21,7,2012,83, VIC,Melbourne,Melbourne
22,7,2012,86, VIC,Melbourne,Melbourne
23,7,2012,91, VIC,Melbourne,Melbourne
24,7,2012,76, VIC,Melbourne,Melbourne
25,7,2012,68, VIC,Melbourne,Melbourne
26,7,2012,77, VIC,Melbourne,Melbourne
27,7,2012,81.5, VIC,Melbourne,Melbourne
28,7,2012,56.5, VIC,Melbourne,Melbourne
29,7,2012,86, VIC,Melbourne,Melbourne
30,7,2012,74, VIC,Melbourne,Melbourne
31,7,2012,77, VIC,Melbourne,Melbourne
1,8,2012,90, VIC,Melbourne,Melbourne
2,8,2012,81, VIC,Melbourne,Melbourne
3,8,2012,73, VIC,Melbourne,Melbourne
4,8,2012,51.5, VIC,Melbourne,Melbourne
5,8,2012,72, VIC,Melbourne,Melbourne
6,8,2012,66, VIC,Melbourne,Melbourne
7,8,2012,67, VIC,Melbourne,Melbourne
8,8,2012,52, VIC,Melbourne,Melbourne
9,8,2012,68, VIC,Melbourne,Melbourne
10,8,2012,78, VIC,Melbourne,Melbourne
11,8,2012,72.5, VIC,Melbourne,Melbourne
12,8,2012,85, VIC,Melbourne,Melbourne
13,8,2012,91, VIC,Melbourne,Melbourne
14,8,2012,51, VIC,Melbourne,Melbourne
15,8,2012,77, VIC,Melbourne,Melbourne
16,8,2012,70, VIC,Melbourne,Melbourne
17,8,2012,67.5, VIC,Melbourne,Melbourne
18,8,2012,70, VIC,Melbourne,Melbourne
19,8,2012,60, VIC,Melbourne,Melbourne
20,8,2012,71, VIC,Melbourne,Melbourne
21,8,2012,52, VIC,Melbourne,Melbourne
22,8,2012,58, VIC,Melbourne,Melbourne
23,8,2012,55, VIC,Melbourne,Melbourne
24,8,2012,70, VIC,Melbourne,Melbourne
25,8,2012,57, VIC,Melbourne,Melbourne
26,8,2012,59, VIC,Melbourne,Melbourne
27,8,2012,59, VIC,Melbourne,Melbourne
28,8,2012,54, VIC,Melbourne,Melbourne
29,8,2012,49, VIC,Melbourne,Melbourne
30,8,2012,56, VIC,Melbourne,Melbourne
31,8,2012,83, VIC,Melbourne,Melbourne
1,9,2012,62, VIC,Melbourne,Melbourne
2,9,2012,61, VIC,Melbourne,Melbourne
3,9,2012,52, VIC,Melbourne,Melbourne
4,9,2012,35, VIC,Melbourne,Melbourne
5,9,2012,26, VIC,Melbourne,Melbourne
6,9,2012,60, VIC,Melbourne,Melbourne
7,9,2012,61.5, VIC,Melbourne,Melbourne
8,9,2012,67, VIC,Melbourne,Melbourne
9,9,2012,70, VIC,Melbourne,Melbourne
10,9,2012,64, VIC,Melbourne,Melbourne
11,9,2012,72, VIC,Melbourne,Melbourne
12,9,2012,49, VIC,Melbourne,Melbourne
13,9,2012,64, VIC,Melbourne,Melbourne
14,9,2012,63.5, VIC,Melbourne,Melbourne
15,9,2012,66, VIC,Melbourne,Melbourne
16,9,2012,66, VIC,Melbourne,Melbourne
17,9,2012,79, VIC,Melbourne,Melbourne
18,9,2012,78, VIC,Melbourne,Melbourne
19,9,2012,77, VIC,Melbourne,Melbourne
20,9,2012,81, VIC,Melbourne,Melbourne
21,9,2012,56, VIC,Melbourne,Melbourne
22,9,2012,57, VIC,Melbourne,Melbourne
23,9,2012,73, VIC,Melbourne,Melbourne
24,9,2012,53, VIC,Melbourne,Melbourne
25,9,2012,58, VIC,Melbourne,Melbourne
26,9,2012,46, VIC,Melbourne,Melbourne
27,9,2012,24, VIC,Melbourne,Melbourne
28,9,2012,68, VIC,Melbourne,Melbourne
29,9,2012,49, VIC,Melbourne,Melbourne
30,9,2012,44.75, VIC,Melbourne,Melbourne
1,10,2012,66, VIC,Melbourne,Melbourne
2,10,2012,68, VIC,Melbourne,Melbourne
3,10,2012,49, VIC,Melbourne,Melbourne
4,10,2012,31, VIC,Melbourne,Melbourne
5,10,2012,65.5, VIC,Melbourne,Melbourne
6,10,2012,67, VIC,Melbourne,Melbourne
7,10,2012,76, VIC,Melbourne,Melbourne
8,10,2012,71, VIC,Melbourne,Melbourne
9,10,2012,64, VIC,Melbourne,Melbourne
10,10,2012,71, VIC,Melbourne,Melbourne
11,10,2012,80, VIC,Melbourne,Melbourne
12,10,2012,68, VIC,Melbourne,Melbourne
13,10,2012,71, VIC,Melbourne,Melbourne
14,10,2012,68, VIC,Melbourne,Melbourne
15,10,2012,35, VIC,Melbourne,Melbourne
16,10,2012,54, VIC,Melbourne,Melbourne
17,10,2012,64, VIC,Melbourne,Melbourne
18,10,2012,73, VIC,Melbourne,Melbourne
19,10,2012,30, VIC,Melbourne,Melbourne
20,10,2012,30.5, VIC,Melbourne,Melbourne
21,10,2012,59, VIC,Melbourne,Melbourne
22,10,2012,68, VIC,Melbourne,Melbourne
23,10,2012,39, VIC,Melbourne,Melbourne
24,10,2012,40, VIC,Melbourne,Melbourne
25,10,2012,50, VIC,Melbourne,Melbourne
26,10,2012,63, VIC,Melbourne,Melbourne
27,10,2012,61.5, VIC,Melbourne,Melbourne
28,10,2012,64, VIC,Melbourne,Melbourne
29,10,2012,68, VIC,Melbourne,Melbourne
30,10,2012,40, VIC,Melbourne,Melbourne
31,10,2012,27, VIC,Melbourne,Melbourne
1,11,2012,74, VIC,Melbourne,Melbourne
2,11,2012,80, VIC,Melbourne,Melbourne
3,11,2012,55, VIC,Melbourne,Melbourne
4,11,2012,47, VIC,Melbourne,Melbourne
5,11,2012,26, VIC,Melbourne,Melbourne
6,11,2012,64, VIC,Melbourne,Melbourne
7,11,2012,76, VIC,Melbourne,Melbourne
8,11,2012,78, VIC,Melbourne,Melbourne
9,11,2012,51, VIC,Melbourne,Melbourne
10,11,2012,79, VIC,Melbourne,Melbourne
11,11,2012,49, VIC,Melbourne,Melbourne
12,11,2012,31, VIC,Melbourne,Melbourne
13,11,2012,46, VIC,Melbourne,Melbourne
14,11,2012,59, VIC,Melbourne,Melbourne
15,11,2012,65, VIC,Melbourne,Melbourne
16,11,2012,57, VIC,Melbourne,Melbourne
17,11,2012,72, VIC,Melbourne,Melbourne
18,11,2012,87, VIC,Melbourne,Melbourne
19,11,2012,58, VIC,Melbourne,Melbourne
20,11,2012,41, VIC,Melbourne,Melbourne
21,11,2012,56, VIC,Melbourne,Melbourne
22,11,2012,57, VIC,Melbourne,Melbourne
23,11,2012,67, VIC,Melbourne,Melbourne
24,11,2012,61, VIC,Melbourne,Melbourne
25,11,2012,73, VIC,Melbourne,Melbourne
26,11,2012,72, VIC,Melbourne,Melbourne
27,11,2012,96, VIC,Melbourne,Melbourne
28,11,2012,79, VIC,Melbourne,Melbourne
29,11,2012,59, VIC,Melbourne,Melbourne
30,11,2012,58, VIC,Melbourne,Melbourne
1,12,2012,58.5, VIC,Melbourne,Melbourne
2,12,2012,36.5, VIC,Melbourne,Melbourne
3,12,2012,68.5, VIC,Melbourne,Melbourne
4,12,2012,57, VIC,Melbourne,Melbourne
5,12,2012,57.5, VIC,Melbourne,Melbourne
6,12,2012,63.5, VIC,Melbourne,Melbourne
7,12,2012,69, VIC,Melbourne,Melbourne
8,12,2012,38, VIC,Melbourne,Melbourne
9,12,2012,63, VIC,Melbourne,Melbourne
10,12,2012,45.5, VIC,Melbourne,Melbourne
11,12,2012,64, VIC,Melbourne,Melbourne
12,12,2012,55, VIC,Melbourne,Melbourne
13,12,2012,55, VIC,Melbourne,Melbourne
14,12,2012,46, VIC,Melbourne,Melbourne
15,12,2012,64.5, VIC,Melbourne,Melbourne
16,12,2012,66.5, VIC,Melbourne,Melbourne
17,12,2012,67, VIC,Melbourne,Melbourne
18,12,2012,60.5, VIC,Melbourne,Melbourne
19,12,2012,57.5, VIC,Melbourne,Melbourne
20,12,2012,64.5, VIC,Melbourne,Melbourne
21,12,2012,73.5, VIC,Melbourne,Melbourne
22,12,2012,77, VIC,Melbourne,Melbourne
23,12,2012,86, VIC,Melbourne,Melbourne
24,12,2012,52.75, VIC,Melbourne,Melbourne
25,12,2012,65.5, VIC,Melbourne,Melbourne
26,12,2012,40.25, VIC,Melbourne,Melbourne
27,12,2012,65, VIC,Melbourne,Melbourne
28,12,2012,57, VIC,Melbourne,Melbourne
29,12,2012,52, VIC,Melbourne,Melbourne
30,12,2012,67, VIC,Melbourne,Melbourne
31,12,2012,51, VIC,Melbourne,Melbourne
1,1,2013,63, VIC,Melbourne,Melbourne
2,1,2013,50, VIC,Melbourne,Melbourne
3,1,2013,50, VIC,Melbourne,Melbourne
4,1,2013,23, VIC,Melbourne,Melbourne
5,1,2013,68, VIC,Melbourne,Melbourne
6,1,2013,69, VIC,Melbourne,Melbourne
7,1,2013,70, VIC,Melbourne,Melbourne
8,1,2013,65, VIC,Melbourne,Melbourne
9,1,2013,68, VIC,Melbourne,Melbourne
10,1,2013,51, VIC,Melbourne,Melbourne
11,1,2013,19, VIC,Melbourne,Melbourne
12,1,2013,54, VIC,Melbourne,Melbourne
13,1,2013,70, VIC,Melbourne,Melbourne
14,1,2013,52, VIC,Melbourne,Melbourne
15,1,2013,60, VIC,Melbourne,Melbourne
16,1,2013,64, VIC,Melbourne,Melbourne
17,1,2013,62, VIC,Melbourne,Melbourne
18,1,2013,50, VIC,Melbourne,Melbourne
19,1,2013,57, VIC,Melbourne,Melbourne
20,1,2013,57, VIC,Melbourne,Melbourne
21,1,2013,72, VIC,Melbourne,Melbourne
22,1,2013,61, VIC,Melbourne,Melbourne
23,1,2013,57, VIC,Melbourne,Melbourne
24,1,2013,63, VIC,Melbourne,Melbourne
25,1,2013,65.5, VIC,Melbourne,Melbourne
26,1,2013,78.5, VIC,Melbourne,Melbourne
27,1,2013,61.5, VIC,Melbourne,Melbourne
28,1,2013,67, VIC,Melbourne,Melbourne
29,1,2013,59, VIC,Melbourne,Melbourne
30,1,2013,56, VIC,Melbourne,Melbourne
31,1,2013,58, VIC,Melbourne,Melbourne
1,2,2013,69, VIC,Melbourne,Melbourne
2,2,2013,66.5, VIC,Melbourne,Melbourne
3,2,2013,47, VIC,Melbourne,Melbourne
4,2,2013,55.125, VIC,Melbourne,Melbourne
5,2,2013,42.5, VIC,Melbourne,Melbourne
6,2,2013,46, VIC,Melbourne,Melbourne
7,2,2013,46, VIC,Melbourne,Melbourne
8,2,2013,59.5, VIC,Melbourne,Melbourne
9,2,2013,40.5, VIC,Melbourne,Melbourne
10,2,2013,57.75, VIC,Melbourne,Melbourne
11,2,2013,67, VIC,Melbourne,Melbourne
12,2,2013,75, VIC,Melbourne,Melbourne
13,2,2013,71.5, VIC,Melbourne,Melbourne
14,2,2013,76.5, VIC,Melbourne,Melbourne
15,2,2013,63.5, VIC,Melbourne,Melbourne
16,2,2013,76, VIC,Melbourne,Melbourne
17,2,2013,65.5, VIC,Melbourne,Melbourne
18,2,2013,65.5, VIC,Melbourne,Melbourne
19,2,2013,75, VIC,Melbourne,Melbourne
20,2,2013,65.5, VIC,Melbourne,Melbourne
21,2,2013,66, VIC,Melbourne,Melbourne
22,2,2013,63, VIC,Melbourne,Melbourne
23,2,2013,64.5, VIC,Melbourne,Melbourne
24,2,2013,68.25, VIC,Melbourne,Melbourne
25,2,2013,46, VIC,Melbourne,Melbourne
26,2,2013,66, VIC,Melbourne,Melbourne
27,2,2013,83.5, VIC,Melbourne,Melbourne
28,2,2013,74, VIC,Melbourne,Melbourne
1,3,2013,60, VIC,Melbourne,Melbourne
2,3,2013,59, VIC,Melbourne,Melbourne
3,3,2013,66, VIC,Melbourne,Melbourne
4,3,2013,51, VIC,Melbourne,Melbourne
5,3,2013,48, VIC,Melbourne,Melbourne
6,3,2013,51, VIC,Melbourne,Melbourne
7,3,2013,49, VIC,Melbourne,Melbourne
8,3,2013,82, VIC,Melbourne,Melbourne
9,3,2013,40, VIC,Melbourne,Melbourne
10,3,2013,65, VIC,Melbourne,Melbourne
11,3,2013,73, VIC,Melbourne,Melbourne
12,3,2013,46, VIC,Melbourne,Melbourne
13,3,2013,41, VIC,Melbourne,Melbourne
14,3,2013,61, VIC,Melbourne,Melbourne
15,3,2013,62, VIC,Melbourne,Melbourne
16,3,2013,58.75, VIC,Melbourne,Melbourne
17,3,2013,65, VIC,Melbourne,Melbourne
18,3,2013,93, VIC,Melbourne,Melbourne
19,3,2013,69, VIC,Melbourne,Melbourne
20,3,2013,65, VIC,Melbourne,Melbourne
21,3,2013,53, VIC,Melbourne,Melbourne
22,3,2013,67, VIC,Melbourne,Melbourne
23,3,2013,61, VIC,Melbourne,Melbourne
24,3,2013,55, VIC,Melbourne,Melbourne
25,3,2013,68, VIC,Melbourne,Melbourne
26,3,2013,61, VIC,Melbourne,Melbourne
27,3,2013,40, VIC,Melbourne,Melbourne
28,3,2013,77.5, VIC,Melbourne,Melbourne
29,3,2013,64, VIC,Melbourne,Melbourne
30,3,2013,69, VIC,Melbourne,Melbourne
31,3,2013,60, VIC,Melbourne,Melbourne
1,4,2013,77, VIC,Melbourne,Melbourne
2,4,2013,87, VIC,Melbourne,Melbourne
3,4,2013,53, VIC,Melbourne,Melbourne
4,4,2013,70, VIC,Melbourne,Melbourne
5,4,2013,76, VIC,Melbourne,Melbourne
6,4,2013,55.125, VIC,Melbourne,Melbourne
7,4,2013,50, VIC,Melbourne,Melbourne
8,4,2013,79, VIC,Melbourne,Melbourne
9,4,2013,79, VIC,Melbourne,Melbourne
10,4,2013,78, VIC,Melbourne,Melbourne
11,4,2013,74, VIC,Melbourne,Melbourne
12,4,2013,77.5, VIC,Melbourne,Melbourne
13,4,2013,72.5, VIC,Melbourne,Melbourne
14,4,2013,66, VIC,Melbourne,Melbourne
15,4,2013,87, VIC,Melbourne,Melbourne
16,4,2013,58, VIC,Melbourne,Melbourne
17,4,2013,70, VIC,Melbourne,Melbourne
18,4,2013,93, VIC,Melbourne,Melbourne
19,4,2013,50, VIC,Melbourne,Melbourne
20,4,2013,68, VIC,Melbourne,Melbourne
21,4,2013,65, VIC,Melbourne,Melbourne
22,4,2013,87, VIC,Melbourne,Melbourne
23,4,2013,70, VIC,Melbourne,Melbourne
24,4,2013,81.75, VIC,Melbourne,Melbourne
25,4,2013,74, VIC,Melbourne,Melbourne
26,4,2013,63, VIC,Melbourne,Melbourne
27,4,2013,65, VIC,Melbourne,Melbourne
28,4,2013,74, VIC,Melbourne,Melbourne
29,4,2013,60, VIC,Melbourne,Melbourne
30,4,2013,75, VIC,Melbourne,Melbourne
1,5,2013,66, VIC,Melbourne,Melbourne
2,5,2013,76, VIC,Melbourne,Melbourne
3,5,2013,63, VIC,Melbourne,Melbourne
4,5,2013,77.25, VIC,Melbourne,Melbourne
5,5,2013,52, VIC,Melbourne,Melbourne
6,5,2013,74, VIC,Melbourne,Melbourne
7,5,2013,84, VIC,Melbourne,Melbourne
8,5,2013,62, VIC,Melbourne,Melbourne
9,5,2013,57, VIC,Melbourne,Melbourne
10,5,2013,76, VIC,Melbourne,Melbourne
11,5,2013,80.75, VIC,Melbourne,Melbourne
12,5,2013,44, VIC,Melbourne,Melbourne
13,5,2013,56, VIC,Melbourne,Melbourne
14,5,2013,68, VIC,Melbourne,Melbourne
15,5,2013,72, VIC,Melbourne,Melbourne
16,5,2013,72, VIC,Melbourne,Melbourne
17,5,2013,62.5, VIC,Melbourne,Melbourne
18,5,2013,57.75, VIC,Melbourne,Melbourne
19,5,2013,76, VIC,Melbourne,Melbourne
20,5,2013,70, VIC,Melbourne,Melbourne
21,5,2013,82, VIC,Melbourne,Melbourne
22,5,2013,74, VIC,Melbourne,Melbourne
23,5,2013,80, VIC,Melbourne,Melbourne
24,5,2013,63.5, VIC,Melbourne,Melbourne
25,5,2013,79.25, VIC,Melbourne,Melbourne
26,5,2013,68, VIC,Melbourne,Melbourne
27,5,2013,85, VIC,Melbourne,Melbourne
28,5,2013,88, VIC,Melbourne,Melbourne
29,5,2013,71, VIC,Melbourne,Melbourne
30,5,2013,69, VIC,Melbourne,Melbourne
31,5,2013,86.5, VIC,Melbourne,Melbourne
1,6,2013,89.75, VIC,Melbourne,Melbourne
2,6,2013,92, VIC,Melbourne,Melbourne
3,6,2013,73, VIC,Melbourne,Melbourne
4,6,2013,78, VIC,Melbourne,Melbourne
5,6,2013,75, VIC,Melbourne,Melbourne
6,6,2013,70, VIC,Melbourne,Melbourne
7,6,2013,79, VIC,Melbourne,Melbourne
8,6,2013,82.875, VIC,Melbourne,Melbourne
9,6,2013,69.75, VIC,Melbourne,Melbourne
10,6,2013,77, VIC,Melbourne,Melbourne
11,6,2013,71, VIC,Melbourne,Melbourne
12,6,2013,82, VIC,Melbourne,Melbourne
13,6,2013,88, VIC,Melbourne,Melbourne
14,6,2013,66, VIC,Melbourne,Melbourne
15,6,2013,86, VIC,Melbourne,Melbourne
16,6,2013,78, VIC,Melbourne,Melbourne
