Day,Month,Year,Humidity,State,Suburb,location,Windspeed,Date Time
19,11,2012,40.0,VIC,Mildura,Mildura Shire,13,2012-11-19
20,11,2012,27.0,VIC,Mildura,Mildura Shire,30,2012-11-20
21,11,2012,58.0,VIC,Mildura,Mildura Shire,22,2012-11-21
22,11,2012,39.0,VIC,Mildura,Mildura Shire,22,2012-11-22
23,11,2012,43.0,VIC,Mildura,Mildura Shire,13,2012-11-23
24,11,2012,23.0,VIC,Mildura,Mildura Shire,15,2012-11-24
25,11,2012,38.0,VIC,Mildura,Mildura Shire,13,2012-11-25
26,11,2012,53.0,VIC,Mildura,Mildura Shire,9,2012-11-26
27,11,2012,66.0,VIC,Mildura,Mildura Shire,11,2012-11-27
28,11,2012,55.0,VIC,Mildura,Mildura Shire,19,2012-11-28
29,11,2012,23.0,VIC,Mildura,Mildura Shire,13,2012-11-29
30,11,2012,74.0,VIC,Mildura,Mildura Shire,19,2012-11-30
1,12,2012,29.0,VIC,Mildura,Mildura Shire,18,2012-12-01
2,12,2012,33.0,VIC,Mildura,Mildura Shire,22,2012-12-02
3,12,2012,50.5,VIC,Mildura,Mildura Shire,14,2012-12-03
4,12,2012,69.5,VIC,Mildura,Mildura Shire,23,2012-12-04
5,12,2012,52.0,VIC,Mildura,Mildura Shire,21,2012-12-05
6,12,2012,47.5,VIC,Mildura,Mildura Shire,18,2012-12-06
7,12,2012,49.0,VIC,Mildura,Mildura Shire,9,2012-12-07
8,12,2012,33.0,VIC,Mildura,Mildura Shire,20,2012-12-08
9,12,2012,45.5,VIC,Mildura,Mildura Shire,25,2012-12-09
10,12,2012,58.0,VIC,Mildura,Mildura Shire,14,2012-12-10
11,12,2012,63.0,VIC,Mildura,Mildura Shire,18,2012-12-11
12,12,2012,55.0,VIC,Mildura,Mildura Shire,19,2012-12-12
13,12,2012,57.5,VIC,Mildura,Mildura Shire,17,2012-12-13
14,12,2012,49.5,VIC,Mildura,Mildura Shire,20,2012-12-14
15,12,2012,46.5,VIC,Mildura,Mildura Shire,16,2012-12-15
16,12,2012,51.0,VIC,Mildura,Mildura Shire,18,2012-12-16
17,12,2012,39.5,VIC,Mildura,Mildura Shire,22,2012-12-17
18,12,2012,67.0,VIC,Mildura,Mildura Shire,11,2012-12-18
19,12,2012,50.0,VIC,Mildura,Mildura Shire,13,2012-12-19
20,12,2012,38.5,VIC,Mildura,Mildura Shire,20,2012-12-20
21,12,2012,40.5,VIC,Mildura,Mildura Shire,20,2012-12-21
22,12,2012,53.0,VIC,Mildura,Mildura Shire,12,2012-12-22
23,12,2012,69.5,VIC,Mildura,Mildura Shire,11,2012-12-23
24,12,2012,47.5,VIC,Mildura,Mildura Shire,20,2012-12-24
25,12,2012,37.5,VIC,Mildura,Mildura Shire,12,2012-12-25
26,12,2012,61.0,VIC,Mildura,Mildura Shire,20,2012-12-26
27,12,2012,56.0,VIC,Mildura,Mildura Shire,19,2012-12-27
28,12,2012,35.5,VIC,Mildura,Mildura Shire,20,2012-12-28
29,12,2012,44.5,VIC,Mildura,Mildura Shire,20,2012-12-29
30,12,2012,47.0,VIC,Mildura,Mildura Shire,16,2012-12-30
31,12,2012,32.0,VIC,Mildura,Mildura Shire,19,2012-12-31
1,1,2013,38.0,VIC,Mildura,Mildura Shire,13,2013-01-01
2,1,2013,55.0,VIC,Mildura,Mildura Shire,19,2013-01-02
3,1,2013,22.0,VIC,Mildura,Mildura Shire,9,2013-01-03
4,1,2013,19.0,VIC,Mildura,Mildura Shire,19,2013-01-04
5,1,2013,27.0,VIC,Mildura,Mildura Shire,15,2013-01-05
6,1,2013,31.0,VIC,Mildura,Mildura Shire,20,2013-01-06
7,1,2013,40.0,VIC,Mildura,Mildura Shire,13,2013-01-07
8,1,2013,14.0,VIC,Mildura,Mildura Shire,13,2013-01-08
9,1,2013,41.0,VIC,Mildura,Mildura Shire,24,2013-01-09
10,1,2013,41.0,VIC,Mildura,Mildura Shire,17,2013-01-10
11,1,2013,11.0,VIC,Mildura,Mildura Shire,20,2013-01-11
12,1,2013,44.0,VIC,Mildura,Mildura Shire,22,2013-01-12
13,1,2013,45.0,VIC,Mildura,Mildura Shire,13,2013-01-13
14,1,2013,63.0,VIC,Mildura,Mildura Shire,17,2013-01-14
15,1,2013,35.0,VIC,Mildura,Mildura Shire,15,2013-01-15
16,1,2013,29.0,VIC,Mildura,Mildura Shire,11,2013-01-16
17,1,2013,15.0,VIC,Mildura,Mildura Shire,20,2013-01-17
18,1,2013,26.0,VIC,Mildura,Mildura Shire,24,2013-01-18
19,1,2013,45.0,VIC,Mildura,Mildura Shire,24,2013-01-19
20,1,2013,46.0,VIC,Mildura,Mildura Shire,19,2013-01-20
21,1,2013,47.0,VIC,Mildura,Mildura Shire,9,2013-01-21
22,1,2013,57.0,VIC,Mildura,Mildura Shire,17,2013-01-22
23,1,2013,50.0,VIC,Mildura,Mildura Shire,19,2013-01-23
24,1,2013,35.0,VIC,Mildura,Mildura Shire,13,2013-01-24
25,1,2013,28.0,VIC,Mildura,Mildura Shire,20,2013-01-25
26,1,2013,46.0,VIC,Mildura,Mildura Shire,19,2013-01-26
27,1,2013,49.0,VIC,Mildura,Mildura Shire,19,2013-01-27
28,1,2013,53.0,VIC,Mildura,Mildura Shire,17,2013-01-28
29,1,2013,48.0,VIC,Mildura,Mildura Shire,22,2013-01-29
30,1,2013,42.0,VIC,Mildura,Mildura Shire,13,2013-01-30
31,1,2013,57.0,VIC,Mildura,Mildura Shire,9,2013-01-31
1,2,2013,47.5,VIC,Mildura,Mildura Shire,18,2013-02-01
2,2,2013,41.0,VIC,Mildura,Mildura Shire,18,2013-02-02
3,2,2013,42.5,VIC,Mildura,Mildura Shire,15,2013-02-03
4,2,2013,44.5,VIC,Mildura,Mildura Shire,16,2013-02-04
5,2,2013,37.5,VIC,Mildura,Mildura Shire,31,2013-02-05
6,2,2013,41.0,VIC,Mildura,Mildura Shire,13,2013-02-06
7,2,2013,58.0,VIC,Mildura,Mildura Shire,16,2013-02-07
8,2,2013,34.5,VIC,Mildura,Mildura Shire,17,2013-02-08
9,2,2013,31.0,VIC,Mildura,Mildura Shire,19,2013-02-09
10,2,2013,53.5,VIC,Mildura,Mildura Shire,16,2013-02-10
11,2,2013,53.0,VIC,Mildura,Mildura Shire,19,2013-02-11
12,2,2013,46.5,VIC,Mildura,Mildura Shire,13,2013-02-12
13,2,2013,43.0,VIC,Mildura,Mildura Shire,12,2013-02-13
14,2,2013,77.5,VIC,Mildura,Mildura Shire,15,2013-02-14
15,2,2013,67.0,VIC,Mildura,Mildura Shire,9,2013-02-15
16,2,2013,64.0,VIC,Mildura,Mildura Shire,24,2013-02-16
17,2,2013,65.0,VIC,Mildura,Mildura Shire,13,2013-02-17
18,2,2013,59.0,VIC,Mildura,Mildura Shire,13,2013-02-18
19,2,2013,62.0,VIC,Mildura,Mildura Shire,10,2013-02-19
20,2,2013,77.0,VIC,Mildura,Mildura Shire,10,2013-02-20
21,2,2013,69.0,VIC,Mildura,Mildura Shire,16,2013-02-21
22,2,2013,60.0,VIC,Mildura,Mildura Shire,15,2013-02-22
23,2,2013,57.0,VIC,Mildura,Mildura Shire,13,2013-02-23
24,2,2013,41.5,VIC,Mildura,Mildura Shire,12,2013-02-24
25,2,2013,45.5,VIC,Mildura,Mildura Shire,15,2013-02-25
26,2,2013,65.0,VIC,Mildura,Mildura Shire,24,2013-02-26
27,2,2013,59.0,VIC,Mildura,Mildura Shire,20,2013-02-27
28,2,2013,76.0,VIC,Mildura,Mildura Shire,13,2013-02-28
1,3,2013,62.0,VIC,Mildura,Mildura Shire,20,2013-03-01
2,3,2013,49.0,VIC,Mildura,Mildura Shire,22,2013-03-02
3,3,2013,58.0,VIC,Mildura,Mildura Shire,22,2013-03-03
4,3,2013,55.0,VIC,Mildura,Mildura Shire,17,2013-03-04
5,3,2013,48.0,VIC,Mildura,Mildura Shire,20,2013-03-05
6,3,2013,53.0,VIC,Mildura,Mildura Shire,6,2013-03-06
7,3,2013,47.0,VIC,Mildura,Mildura Shire,11,2013-03-07
8,3,2013,45.0,VIC,Mildura,Mildura Shire,11,2013-03-08
9,3,2013,38.0,VIC,Mildura,Mildura Shire,13,2013-03-09
10,3,2013,42.0,VIC,Mildura,Mildura Shire,7,2013-03-10
11,3,2013,37.0,VIC,Mildura,Mildura Shire,9,2013-03-11
12,3,2013,38.0,VIC,Mildura,Mildura Shire,15,2013-03-12
13,3,2013,59.0,VIC,Mildura,Mildura Shire,24,2013-03-13
14,3,2013,56.0,VIC,Mildura,Mildura Shire,15,2013-03-14
15,3,2013,61.0,VIC,Mildura,Mildura Shire,15,2013-03-15
16,3,2013,58.0,VIC,Mildura,Mildura Shire,15,2013-03-16
17,3,2013,67.0,VIC,Mildura,Mildura Shire,20,2013-03-17
18,3,2013,55.0,VIC,Mildura,Mildura Shire,19,2013-03-18
19,3,2013,64.0,VIC,Mildura,Mildura Shire,17,2013-03-19
20,3,2013,42.0,VIC,Mildura,Mildura Shire,7,2013-03-20
21,3,2013,38.0,VIC,Mildura,Mildura Shire,33,2013-03-21
22,3,2013,72.0,VIC,Mildura,Mildura Shire,0,2013-03-22
23,3,2013,51.0,VIC,Mildura,Mildura Shire,7,2013-03-23
24,3,2013,55.0,VIC,Mildura,Mildura Shire,13,2013-03-24
25,3,2013,72.0,VIC,Mildura,Mildura Shire,2,2013-03-25
26,3,2013,49.0,VIC,Mildura,Mildura Shire,13,2013-03-26
27,3,2013,21.0,VIC,Mildura,Mildura Shire,24,2013-03-27
28,3,2013,93.0,VIC,Mildura,Mildura Shire,6,2013-03-28
29,3,2013,77.0,VIC,Mildura,Mildura Shire,4,2013-03-29
30,3,2013,88.0,VIC,Mildura,Mildura Shire,0,2013-03-30
31,3,2013,93.0,VIC,Mildura,Mildura Shire,9,2013-03-31
1,4,2013,73.0,VIC,Mildura,Mildura Shire,9,2013-04-01
2,4,2013,78.0,VIC,Mildura,Mildura Shire,7,2013-04-02
3,4,2013,72.0,VIC,Mildura,Mildura Shire,19,2013-04-03
4,4,2013,70.0,VIC,Mildura,Mildura Shire,9,2013-04-04
5,4,2013,57.0,VIC,Mildura,Mildura Shire,11,2013-04-05
6,4,2013,55.0,VIC,Mildura,Mildura Shire,7,2013-04-06
7,4,2013,36.0,VIC,Mildura,Mildura Shire,13,2013-04-07
8,4,2013,33.0,VIC,Mildura,Mildura Shire,11,2013-04-08
9,4,2013,50.0,VIC,Mildura,Mildura Shire,7,2013-04-09
10,4,2013,47.0,VIC,Mildura,Mildura Shire,6,2013-04-10
11,4,2013,28.0,VIC,Mildura,Mildura Shire,9,2013-04-11
12,4,2013,44.0,VIC,Mildura,Mildura Shire,7,2013-04-12
13,4,2013,31.0,VIC,Mildura,Mildura Shire,13,2013-04-13
14,4,2013,28.0,VIC,Mildura,Mildura Shire,11,2013-04-14
15,4,2013,70.0,VIC,Mildura,Mildura Shire,13,2013-04-15
16,4,2013,62.0,VIC,Mildura,Mildura Shire,13,2013-04-16
17,4,2013,54.0,VIC,Mildura,Mildura Shire,9,2013-04-17
18,4,2013,56.0,VIC,Mildura,Mildura Shire,13,2013-04-18
19,4,2013,59.0,VIC,Mildura,Mildura Shire,17,2013-04-19
20,4,2013,57.0,VIC,Mildura,Mildura Shire,13,2013-04-20
21,4,2013,39.0,VIC,Mildura,Mildura Shire,13,2013-04-21
22,4,2013,84.0,VIC,Mildura,Mildura Shire,15,2013-04-22
23,4,2013,89.0,VIC,Mildura,Mildura Shire,9,2013-04-23
24,4,2013,61.0,VIC,Mildura,Mildura Shire,11,2013-04-24
25,4,2013,82.0,VIC,Mildura,Mildura Shire,11,2013-04-25
26,4,2013,67.0,VIC,Mildura,Mildura Shire,9,2013-04-26
27,4,2013,47.0,VIC,Mildura,Mildura Shire,19,2013-04-27
28,4,2013,26.0,VIC,Mildura,Mildura Shire,11,2013-04-28
29,4,2013,92.0,VIC,Mildura,Mildura Shire,13,2013-04-29
30,4,2013,83.0,VIC,Mildura,Mildura Shire,11,2013-04-30
1,5,2013,78.0,VIC,Mildura,Mildura Shire,11,2013-05-01
2,5,2013,66.0,VIC,Mildura,Mildura Shire,9,2013-05-02
3,5,2013,46.0,VIC,Mildura,Mildura Shire,17,2013-05-03
4,5,2013,69.0,VIC,Mildura,Mildura Shire,20,2013-05-04
5,5,2013,61.0,VIC,Mildura,Mildura Shire,13,2013-05-05
6,5,2013,63.0,VIC,Mildura,Mildura Shire,6,2013-05-06
7,5,2013,40.0,VIC,Mildura,Mildura Shire,11,2013-05-07
8,5,2013,53.0,VIC,Mildura,Mildura Shire,15,2013-05-08
9,5,2013,58.0,VIC,Mildura,Mildura Shire,17,2013-05-09
10,5,2013,51.0,VIC,Mildura,Mildura Shire,11,2013-05-10
11,5,2013,41.0,VIC,Mildura,Mildura Shire,15,2013-05-11
12,5,2013,39.0,VIC,Mildura,Mildura Shire,17,2013-05-12
13,5,2013,83.0,VIC,Mildura,Mildura Shire,19,2013-05-13
14,5,2013,79.0,VIC,Mildura,Mildura Shire,17,2013-05-14
15,5,2013,92.0,VIC,Mildura,Mildura Shire,13,2013-05-15
16,5,2013,92.0,VIC,Mildura,Mildura Shire,13,2013-05-16
17,5,2013,88.0,VIC,Mildura,Mildura Shire,9,2013-05-17
18,5,2013,79.0,VIC,Mildura,Mildura Shire,9,2013-05-18
19,5,2013,80.0,VIC,Mildura,Mildura Shire,7,2013-05-19
20,5,2013,47.0,VIC,Mildura,Mildura Shire,13,2013-05-20
21,5,2013,81.0,VIC,Mildura,Mildura Shire,11,2013-05-21
22,5,2013,96.0,VIC,Mildura,Mildura Shire,17,2013-05-22
23,5,2013,91.0,VIC,Mildura,Mildura Shire,15,2013-05-23
24,5,2013,87.0,VIC,Mildura,Mildura Shire,11,2013-05-24
25,5,2013,80.0,VIC,Mildura,Mildura Shire,9,2013-05-25
26,5,2013,96.0,VIC,Mildura,Mildura Shire,6,2013-05-26
27,5,2013,91.0,VIC,Mildura,Mildura Shire,9,2013-05-27
28,5,2013,86.0,VIC,Mildura,Mildura Shire,4,2013-05-28
29,5,2013,83.0,VIC,Mildura,Mildura Shire,9,2013-05-29
30,5,2013,92.0,VIC,Mildura,Mildura Shire,6,2013-05-30
31,5,2013,96.0,VIC,Mildura,Mildura Shire,11,2013-05-31
1,6,2013,94.0,VIC,Mildura,Mildura Shire,9,2013-06-01
2,6,2013,76.0,VIC,Mildura,Mildura Shire,13,2013-06-02
3,6,2013,96.0,VIC,Mildura,Mildura Shire,11,2013-06-03
4,6,2013,95.0,VIC,Mildura,Mildura Shire,0,2013-06-04
5,6,2013,85.0,VIC,Mildura,Mildura Shire,17,2013-06-05
6,6,2013,81.0,VIC,Mildura,Mildura Shire,9,2013-06-06
7,6,2013,85.0,VIC,Mildura,Mildura Shire,13,2013-06-07
8,6,2013,87.0,VIC,Mildura,Mildura Shire,0,2013-06-08
9,6,2013,79.0,VIC,Mildura,Mildura Shire,7,2013-06-09
10,6,2013,79.0,VIC,Mildura,Mildura Shire,9,2013-06-10
11,6,2013,92.0,VIC,Mildura,Mildura Shire,11,2013-06-11
12,6,2013,96.0,VIC,Mildura,Mildura Shire,9,2013-06-12
13,6,2013,96.0,VIC,Mildura,Mildura Shire,13,2013-06-13
14,6,2013,84.0,VIC,Mildura,Mildura Shire,17,2013-06-14
15,6,2013,77.0,VIC,Mildura,Mildura Shire,9,2013-06-15
16,6,2013,89.0,VIC,Mildura,Mildura Shire,9,2013-06-16
17,6,2013,92.0,VIC,Mildura,Mildura Shire,7,2013-06-17
18,6,2013,93.0,VIC,Mildura,Mildura Shire,7,2013-06-18
19,6,2013,92.0,VIC,Mildura,Mildura Shire,7,2013-06-19
20,6,2013,94.0,VIC,Mildura,Mildura Shire,7,2013-06-20
21,6,2013,85.0,VIC,Mildura,Mildura Shire,11,2013-06-21
22,6,2013,78.0,VIC,Mildura,Mildura Shire,15,2013-06-22
23,6,2013,79.0,VIC,Mildura,Mildura Shire,13,2013-06-23
24,6,2013,82.0,VIC,Mildura,Mildura Shire,11,2013-06-24
25,6,2013,92.0,VIC,Mildura,Mildura Shire,9,2013-06-25
26,6,2013,99.0,VIC,Mildura,Mildura Shire,9,2013-06-26
27,6,2013,82.0,VIC,Mildura,Mildura Shire,6,2013-06-27
28,6,2013,89.0,VIC,Mildura,Mildura Shire,6,2013-06-28
29,6,2013,90.0,VIC,Mildura,Mildura Shire,15,2013-06-29
30,6,2013,95.0,VIC,Mildura,Mildura Shire,7,2013-06-30
1,7,2013,96.0,VIC,Mildura,Mildura Shire,9,2013-07-01
2,7,2013,96.0,VIC,Mildura,Mildura Shire,9,2013-07-02
3,7,2013,86.0,VIC,Mildura,Mildura Shire,7,2013-07-03
4,7,2013,64.0,VIC,Mildura,Mildura Shire,19,2013-07-04
5,7,2013,76.0,VIC,Mildura,Mildura Shire,13,2013-07-05
6,7,2013,78.0,VIC,Mildura,Mildura Shire,13,2013-07-06
7,7,2013,88.0,VIC,Mildura,Mildura Shire,11,2013-07-07
8,7,2013,95.0,VIC,Mildura,Mildura Shire,9,2013-07-08
9,7,2013,97.0,VIC,Mildura,Mildura Shire,11,2013-07-09
10,7,2013,98.0,VIC,Mildura,Mildura Shire,11,2013-07-10
11,7,2013,83.0,VIC,Mildura,Mildura Shire,9,2013-07-11
12,7,2013,99.0,VIC,Mildura,Mildura Shire,2,2013-07-12
13,7,2013,81.0,VIC,Mildura,Mildura Shire,19,2013-07-13
14,7,2013,79.0,VIC,Mildura,Mildura Shire,26,2013-07-14
15,7,2013,95.0,VIC,Mildura,Mildura Shire,7,2013-07-15
16,7,2013,97.0,VIC,Mildura,Mildura Shire,0,2013-07-16
17,7,2013,99.0,VIC,Mildura,Mildura Shire,17,2013-07-17
18,7,2013,58.0,VIC,Mildura,Mildura Shire,22,2013-07-18
19,7,2013,71.0,VIC,Mildura,Mildura Shire,20,2013-07-19
20,7,2013,74.0,VIC,Mildura,Mildura Shire,30,2013-07-20
21,7,2013,86.0,VIC,Mildura,Mildura Shire,15,2013-07-21
22,7,2013,81.0,VIC,Mildura,Mildura Shire,13,2013-07-22
23,7,2013,99.0,VIC,Mildura,Mildura Shire,13,2013-07-23
24,7,2013,81.0,VIC,Mildura,Mildura Shire,7,2013-07-24
25,7,2013,97.0,VIC,Mildura,Mildura Shire,0,2013-07-25
26,7,2013,86.0,VIC,Mildura,Mildura Shire,7,2013-07-26
27,7,2013,75.0,VIC,Mildura,Mildura Shire,20,2013-07-27
28,7,2013,43.0,VIC,Mildura,Mildura Shire,35,2013-07-28
29,7,2013,82.0,VIC,Mildura,Mildura Shire,6,2013-07-29
30,7,2013,99.0,VIC,Mildura,Mildura Shire,6,2013-07-30
31,7,2013,83.0,VIC,Mildura,Mildura Shire,17,2013-07-31
1,8,2013,70.0,VIC,Mildura,Mildura Shire,13,2013-08-01
2,8,2013,54.0,VIC,Mildura,Mildura Shire,17,2013-08-02
3,8,2013,83.0,VIC,Mildura,Mildura Shire,17,2013-08-03
4,8,2013,86.0,VIC,Mildura,Mildura Shire,17,2013-08-04
5,8,2013,76.0,VIC,Mildura,Mildura Shire,11,2013-08-05
6,8,2013,61.0,VIC,Mildura,Mildura Shire,9,2013-08-06
7,8,2013,96.0,VIC,Mildura,Mildura Shire,11,2013-08-07
8,8,2013,85.0,VIC,Mildura,Mildura Shire,11,2013-08-08
9,8,2013,55.0,VIC,Mildura,Mildura Shire,24,2013-08-09
10,8,2013,86.0,VIC,Mildura,Mildura Shire,7,2013-08-10
11,8,2013,73.0,VIC,Mildura,Mildura Shire,15,2013-08-11
12,8,2013,71.0,VIC,Mildura,Mildura Shire,19,2013-08-12
13,8,2013,62.0,VIC,Mildura,Mildura Shire,13,2013-08-13
14,8,2013,45.0,VIC,Mildura,Mildura Shire,20,2013-08-14
15,8,2013,65.5,VIC,Mildura,Mildura Shire,9,2013-08-15
16,8,2013,37.0,VIC,Mildura,Mildura Shire,31,2013-08-16
17,8,2013,71.0,VIC,Mildura,Mildura Shire,19,2013-08-17
18,8,2013,33.0,VIC,Mildura,Mildura Shire,24,2013-08-18
19,8,2013,78.0,VIC,Mildura,Mildura Shire,19,2013-08-19
20,8,2013,85.0,VIC,Mildura,Mildura Shire,11,2013-08-20
21,8,2013,90.0,VIC,Mildura,Mildura Shire,11,2013-08-21
22,8,2013,76.0,VIC,Mildura,Mildura Shire,19,2013-08-22
23,8,2013,74.0,VIC,Mildura,Mildura Shire,28,2013-08-23
24,8,2013,91.0,VIC,Mildura,Mildura Shire,13,2013-08-24
25,8,2013,89.0,VIC,Mildura,Mildura Shire,7,2013-08-25
26,8,2013,76.0,VIC,Mildura,Mildura Shire,0,2013-08-26
27,8,2013,56.0,VIC,Mildura,Mildura Shire,17,2013-08-27
28,8,2013,48.0,VIC,Mildura,Mildura Shire,11,2013-08-28
29,8,2013,26.0,VIC,Mildura,Mildura Shire,26,2013-08-29
30,8,2013,63.0,VIC,Mildura,Mildura Shire,15,2013-08-30
31,8,2013,35.0,VIC,Mildura,Mildura Shire,17,2013-08-31
1,9,2013,43.0,VIC,Mildura,Mildura Shire,30,2013-09-01
2,9,2013,50.0,VIC,Mildura,Mildura Shire,4,2013-09-02
3,9,2013,42.0,VIC,Mildura,Mildura Shire,17,2013-09-03
4,9,2013,27.0,VIC,Mildura,Mildura Shire,24,2013-09-04
5,9,2013,40.0,VIC,Mildura,Mildura Shire,9,2013-09-05
6,9,2013,73.0,VIC,Mildura,Mildura Shire,15,2013-09-06
7,9,2013,58.0,VIC,Mildura,Mildura Shire,20,2013-09-07
8,9,2013,49.0,VIC,Mildura,Mildura Shire,15,2013-09-08
9,9,2013,29.0,VIC,Mildura,Mildura Shire,31,2013-09-09
10,9,2013,52.0,VIC,Mildura,Mildura Shire,17,2013-09-10
11,9,2013,58.0,VIC,Mildura,Mildura Shire,15,2013-09-11
12,9,2013,63.0,VIC,Mildura,Mildura Shire,19,2013-09-12
13,9,2013,93.0,VIC,Mildura,Mildura Shire,13,2013-09-13
14,9,2013,85.0,VIC,Mildura,Mildura Shire,11,2013-09-14
15,9,2013,70.0,VIC,Mildura,Mildura Shire,13,2013-09-15
16,9,2013,81.0,VIC,Mildura,Mildura Shire,9,2013-09-16
17,9,2013,74.0,VIC,Mildura,Mildura Shire,19,2013-09-17
18,9,2013,62.0,VIC,Mildura,Mildura Shire,30,2013-09-18
19,9,2013,59.0,VIC,Mildura,Mildura Shire,13,2013-09-19
20,9,2013,69.0,VIC,Mildura,Mildura Shire,20,2013-09-20
21,9,2013,49.0,VIC,Mildura,Mildura Shire,17,2013-09-21
22,9,2013,58.0,VIC,Mildura,Mildura Shire,13,2013-09-22
23,9,2013,13.0,VIC,Mildura,Mildura Shire,20,2013-09-23
24,9,2013,38.0,VIC,Mildura,Mildura Shire,11,2013-09-24
25,9,2013,51.0,VIC,Mildura,Mildura Shire,9,2013-09-25
26,9,2013,42.0,VIC,Mildura,Mildura Shire,30,2013-09-26
27,9,2013,29.0,VIC,Mildura,Mildura Shire,28,2013-09-27
28,9,2013,52.0,VIC,Mildura,Mildura Shire,20,2013-09-28
29,9,2013,37.0,VIC,Mildura,Mildura Shire,24,2013-09-29
30,9,2013,6.0,VIC,Mildura,Mildura Shire,28,2013-09-30
1,10,2013,55.0,VIC,Mildura,Mildura Shire,33,2013-10-01
2,10,2013,38.0,VIC,Mildura,Mildura Shire,26,2013-10-02
3,10,2013,53.0,VIC,Mildura,Mildura Shire,24,2013-10-03
4,10,2013,52.0,VIC,Mildura,Mildura Shire,15,2013-10-04
5,10,2013,22.0,VIC,Mildura,Mildura Shire,19,2013-10-05
6,10,2013,70.0,VIC,Mildura,Mildura Shire,20,2013-10-06
7,10,2013,78.0,VIC,Mildura,Mildura Shire,6,2013-10-07
8,10,2013,71.0,VIC,Mildura,Mildura Shire,13,2013-10-08
9,10,2013,20.0,VIC,Mildura,Mildura Shire,24,2013-10-09
10,10,2013,11.0,VIC,Mildura,Mildura Shire,11,2013-10-10
11,10,2013,68.0,VIC,Mildura,Mildura Shire,13,2013-10-11
12,10,2013,31.0,VIC,Mildura,Mildura Shire,13,2013-10-12
13,10,2013,64.0,VIC,Mildura,Mildura Shire,24,2013-10-13
14,10,2013,65.0,VIC,Mildura,Mildura Shire,15,2013-10-14
15,10,2013,57.0,VIC,Mildura,Mildura Shire,7,2013-10-15
16,10,2013,18.0,VIC,Mildura,Mildura Shire,20,2013-10-16
17,10,2013,52.0,VIC,Mildura,Mildura Shire,26,2013-10-17
18,10,2013,43.0,VIC,Mildura,Mildura Shire,19,2013-10-18
19,10,2013,14.0,VIC,Mildura,Mildura Shire,17,2013-10-19
20,10,2013,6.0,VIC,Mildura,Mildura Shire,20,2013-10-20
21,10,2013,37.0,VIC,Mildura,Mildura Shire,9,2013-10-21
22,10,2013,46.0,VIC,Mildura,Mildura Shire,17,2013-10-22
23,10,2013,65.0,VIC,Mildura,Mildura Shire,26,2013-10-23
24,10,2013,44.0,VIC,Mildura,Mildura Shire,22,2013-10-24
25,10,2013,53.0,VIC,Mildura,Mildura Shire,9,2013-10-25
26,10,2013,52.0,VIC,Mildura,Mildura Shire,13,2013-10-26
27,10,2013,56.0,VIC,Mildura,Mildura Shire,13,2013-10-27
28,10,2013,29.0,VIC,Mildura,Mildura Shire,20,2013-10-28
29,10,2013,48.0,VIC,Mildura,Mildura Shire,28,2013-10-29
30,10,2013,61.0,VIC,Mildura,Mildura Shire,20,2013-10-30
31,10,2013,56.0,VIC,Mildura,Mildura Shire,20,2013-10-31
1,11,2013,49.0,VIC,Mildura,Mildura Shire,7,2013-11-01
2,11,2013,28.0,VIC,Mildura,Mildura Shire,6,2013-11-02
3,11,2013,52.0,VIC,Mildura,Mildura Shire,30,2013-11-03
4,11,2013,65.0,VIC,Mildura,Mildura Shire,19,2013-11-04
5,11,2013,45.0,VIC,Mildura,Mildura Shire,17,2013-11-05
6,11,2013,19.0,VIC,Mildura,Mildura Shire,20,2013-11-06
7,11,2013,25.0,VIC,Mildura,Mildura Shire,11,2013-11-07
8,11,2013,58.0,VIC,Mildura,Mildura Shire,9,2013-11-08
9,11,2013,54.0,VIC,Mildura,Mildura Shire,19,2013-11-09
10,11,2013,56.0,VIC,Mildura,Mildura Shire,22,2013-11-10
11,11,2013,72.0,VIC,Mildura,Mildura Shire,15,2013-11-11
12,11,2013,62.0,VIC,Mildura,Mildura Shire,11,2013-11-12
13,11,2013,66.0,VIC,Mildura,Mildura Shire,17,2013-11-13
14,11,2013,61.0,VIC,Mildura,Mildura Shire,15,2013-11-14
15,11,2013,52.0,VIC,Mildura,Mildura Shire,15,2013-11-15
16,11,2013,56.0,VIC,Mildura,Mildura Shire,20,2013-11-16
17,11,2013,65.0,VIC,Mildura,Mildura Shire,17,2013-11-17
18,11,2013,30.0,VIC,Mildura,Mildura Shire,9,2013-11-18
19,11,2013,22.0,VIC,Mildura,Mildura Shire,13,2013-11-19
20,11,2013,59.0,VIC,Mildura,Mildura Shire,15,2013-11-20
21,11,2013,63.0,VIC,Mildura,Mildura Shire,13,2013-11-21
22,11,2013,61.0,VIC,Mildura,Mildura Shire,13,2013-11-22
23,11,2013,70.0,VIC,Mildura,Mildura Shire,19,2013-11-23
24,11,2013,60.0,VIC,Mildura,Mildura Shire,19,2013-11-24
25,11,2013,54.0,VIC,Mildura,Mildura Shire,17,2013-11-25
26,11,2013,32.0,VIC,Mildura,Mildura Shire,13,2013-11-26
27,11,2013,8.0,VIC,Mildura,Mildura Shire,22,2013-11-27
28,11,2013,31.0,VIC,Mildura,Mildura Shire,19,2013-11-28
29,11,2013,69.0,VIC,Mildura,Mildura Shire,20,2013-11-29
30,11,2013,45.0,VIC,Mildura,Mildura Shire,20,2013-11-30
